vectorId	componentKind	ordinal	length	sha256	hex
NWG1_KAFKA_FIXED_ZSTD_V1	DIRECTORY_PLAINTEXT	0	340	0194a6f142be69fac85b19de0cfe6592bfca493afd71328b4804973944edeefa	4e5744310001002000010000000000010000000100000001000000240000015466bf84234810bb596b7af60263c9fa94fe553cb84483b2f6fe1a6e590e196cf83080b8ec0f5ebb5dbc846ace23152fa57b99394271590f02e5708c7d420ccaa2c4685f8beb599d2cbabb7ce930870095312e8bd58f70791c5baabf3a7bee23980000000000000024000100010001000100010001000000000000000000000001000000030000000700000000000000000000012c000000000000012d51c0bfda57330ea28d3e2fe04fe715c01123b30cf97dffc7adbf6f24561d1f0cc31e24872a0d5a3077da9d53ff261e7de4b3070e145ffdb7f7dc72f39cb0e8b6000000000000004c000000000000026400000098287234cf000000000000012c000000000000012d00010001000100014e5449310001000000000000006600000000000000c80000000a6e7767312d76322d6230661a5722
NWG1_KAFKA_FIXED_ZSTD_V1	DIRECTORY_AAD	0	272	eb11e93e35325b8fadbd6ea173d979a06a09f32390a58cd026d78dadbe32760e	4e5747312f4449522f4141442f5631004e5747310001010000000000000100000000000700000000000003ea000000000000000c000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000015400000164000000010000000100000001000000000000026400000000000002b002010101010101010101100aca5836c96de98740e6f3390b40b43bed1d5cf601f9c845340c38aee06ee474d105497d4727444ffed7a83f714edec0e94f3722c7bc9f4d1bb34b300d0590161a0039f6e43b7d376b3ed939465e3c9deecca8ee9fc090141af2397569108a70a92a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae08fe82145
NWG1_KAFKA_FIXED_ZSTD_V1	DIRECTORY_CIPHERTEXT_AND_TAG	0	356	482edf013503324d1def738bded57e77597025a4a142511b5c21b6a661394b9e	d550d478b7593cf520ab6ff36262e2d3dede0b2010d6f33832cc443d80541092fe46f6ffc77476564309ac4810eb7da317ef7b3eb1acdee67c05a002128ac6fc0e1314b7f531d58208998edf8f3194a80a9bcaa9f6cb3f6a4034408c5625cb9bf73d465c302ec6f64274bea7bd6f2f31883b5ba239862b9ed4f5930a92742cfa1a814b7162b8af463a010f0a4968af90aeab17d03f0c922133f7d0dade12b53e77337acc2c26dfa2917a0f812f73e6f4d178adb897e57c5010d6936840703ef6291f92285d711816051c81cb88e18081d6494a33ec3e633087578389147d0a0a18a1c4121288dfcf0d80256dc1f717c467410ba5a4d77f4573d97b60f69e0530611c2dd97bd51dc2d86009cb0d323caef5591aa87158610b1698df3a3eaea34f966b0579197039a8ab4d1e2a8befa4530e7d912318fe81b0dea930a4c31217918f7dbe0b0fd86acc793977eee8580a9d846396949aeb94d8dab5eb24bc087cc6f61def02
NWG1_KAFKA_FIXED_ZSTD_V1	FRAME_PRE_AEAD	0	60	eec59e4124c1eb3b20e6c08a1696d81fe05a769d07bb4f409f213bd735f89228	28b52ffd24987d01001402000000000000012c0000008c000000070270a445ea00018bcfe568ff000000004104000726c51db6529e0c88010c27890d
NWG1_KAFKA_FIXED_ZSTD_V1	FRAME_NONCE	0	12	e3459fa20285c53555ec89aca5a69541689a5bfc14ce6db3f4963370a586127e	4e46524d0000000000000000
NWG1_KAFKA_FIXED_ZSTD_V1	FRAME_AAD	0	328	6d25103abbaf32459c081ecf4dcbc6c2f3adff5b5861fd88ddb6000e5c948f0d	4e5747312f46524d2f4141442f5631004e5747310001010000000000000100000000000700000000000003ea000000000000000c000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000015400000164000000010000000100000001000000000000026400000000000002b002010101010101010101100aca5836c96de98740e6f3390b40b43bed1d5cf601f9c845340c38aee06ee474d105497d4727444ffed7a83f714edec0e94f3722c7bc9f4d1bb34b300d0590161a0039f6e43b7d376b3ed939465e3c9deecca8ee9fc090141af2397569108a70a92a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae08fe821450000000000000000000000000000004c000000000000026400000098287234cf000000000000012c000000000000012d0001000100010001
NWG1_KAFKA_FIXED_ZSTD_V1	FRAME_CIPHERTEXT_AND_TAG	0	76	414baeaf074f683340b504ab2765bb1a3f883c8698b92f790b1359b5487c71ee	7dd19dae291f610630b3cda1b660641694467b162c15e226f33267adf96a923ecd3adc48d6b1989f0767ee1379d0a5e482fa6f7280c3fe3c53d0ffba402d541cbd7e9476e76a8e21419e0cc4
NWG1_KAFKA_FIXED_ZSTD_V1	CANONICAL_BODY	0	688	4caed7344b86d1377ab920c7913204cddba7921811869e953767869216541995	4e5747310001010000000000000100000000000700000000000003ea000000000000000c000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000015400000164000000010000000100000001000000000000026400000000000002b002010101010101010101100aca5836c96de98740e6f3390b40b43bed1d5cf601f9c845340c38aee06ee474d105497d4727444ffed7a83f714edec0e94f3722c7bc9f4d1bb34b300d0590161a0039f6e43b7d376b3ed939465e3c9deecca8ee9fc090141af2397569108a70a92a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae08fe82145d550d478b7593cf520ab6ff36262e2d3dede0b2010d6f33832cc443d80541092fe46f6ffc77476564309ac4810eb7da317ef7b3eb1acdee67c05a002128ac6fc0e1314b7f531d58208998edf8f3194a80a9bcaa9f6cb3f6a4034408c5625cb9bf73d465c302ec6f64274bea7bd6f2f31883b5ba239862b9ed4f5930a92742cfa1a814b7162b8af463a010f0a4968af90aeab17d03f0c922133f7d0dade12b53e77337acc2c26dfa2917a0f812f73e6f4d178adb897e57c5010d6936840703ef6291f92285d711816051c81cb88e18081d6494a33ec3e633087578389147d0a0a18a1c4121288dfcf0d80256dc1f717c467410ba5a4d77f4573d97b60f69e0530611c2dd97bd51dc2d86009cb0d323caef5591aa87158610b1698df3a3eaea34f966b0579197039a8ab4d1e2a8befa4530e7d912318fe81b0dea930a4c31217918f7dbe0b0fd86acc793977eee8580a9d846396949aeb94d8dab5eb24bc087cc6f61def027dd19dae291f610630b3cda1b660641694467b162c15e226f33267adf96a923ecd3adc48d6b1989f0767ee1379d0a5e482fa6f7280c3fe3c53d0ffba402d541cbd7e9476e76a8e21419e0cc4
NWG1_KAFKA_FIXED_ZSTD_V1	LEAF_UTF8	0	140	490e6ca496264bce2e66b98cfe5c8f5f691e00f39a497610b5d77909101d26d0	322f303030303030303030303030303030303031322f303030303030303030303030303030303631322d303030303030303030303030303030303638382d7368613235362d76312d346361656437333434623836643133373761623932306337393133323034636464626137393231383131383639653935333736373836393231363534313939352e6e7767
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	PROTOCOL_CELL_COMMITMENT	0	32	7d42ea4dc5de58dbeed209ecd006c5cecb40be0f0567e2f46dafb49405004450	db917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afe
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	WRAPPED_ENVELOPE_COMMITMENT	0	32	e86c06facf27bef47c97123398efed05d908fd61f899c4a6ebef44190243f6b2	2a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	OWNER_FENCE_COMMITMENT	0	32	9949fadaa1393eab0349129d1764c4294dac4c4ba492ea5966f02930f54a7a2a	6fd6b9e41563daa441f66cf4d7f489637fe96cfeb022117f7c183558f3a9b036
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	HEADER	0	256	e6d9042a9e6a7e38aec74c0a255909b6ff1c0dae782c085292bdad9254e94541	4e5747310001010000000000000200000000000700000000000003eb000000000000000d000000010000000000100000000000000098968000000000000000000000000000000000002dc6c000000172000001820000000100000001000000010000000000000282000000000000029200010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0495bea8c
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	HKDF_INFO	0	37	66e2c58d91810f6f2660af424e27b6567eca039aa0937579a623c7887d23a75a	4e5747312f4f424a2f4b45592f5631000000000700000000000003eb00000000000000000d
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	OBJECT_AEAD_KEY	0	32	e2c34fc7790805de20d707f4da4e4213f38ed5758ec4580ff35be1ad5637657c	f8872db2f4f3a223de13a2bfd998424dc113cc5d1d5a6c2c84738b8930a42ab7
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	DIRECTORY_NONCE	0	12	f1f8dd15e4cf5a72f28a196e4084df49a3150aca23fc56adc3a672fafe6b0e80	4e4449520000000000000000
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	DIRECTORY_PLAINTEXT	0	370	1fb6452addc5029facb94c5a9c3e0a4f41c4a3607afa81958c9d4e373d44b3eb	4e57443100010020000200000000000100000001000000010000004a00000172750cdf508befecf638df67f399564577dcf7d797964cf10772dda0b5df81aca2b63cfeb35bdebce3d0cd59c1f144474f3bb99a4139e095a7688754f6907247336fd6b9e41563daa441f66cf4d7f489637fe96cfeb022117f7c183558f3a9b036000000000000004a0002000100020001000100010000000000000000000000010000000000000000000003e90000000000000000e136a18b639c0731b9250efd579d8c9cff89a572a192a70a62cc54424fc84ab8e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b85500000000000000100000000000000282000000000000000000000000000003e9000000000000000000000000000100014e544931000200000019742f6e2f70657273697374656e742f6e7767312d76332d62300000001b70657273697374656e743a2f2f742f6e2f6e7767312d76332d62300000000000000001896d8bc1
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	DIRECTORY_AAD	0	272	4310fa443deecc12c0a51dbc1d698b15b0ab913bfffc3bb087969de9d5c7778b	4e5747312f4449522f4141442f5631004e5747310001010000000000000200000000000700000000000003eb000000000000000d000000010000000000100000000000000098968000000000000000000000000000000000002dc6c000000172000001820000000100000001000000010000000000000282000000000000029200010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0495bea8c
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	DIRECTORY_CIPHERTEXT_AND_TAG	0	386	5e8d05e72a33054ebfb799200b326812c8117db2048a8d008a718bf46bec527b	ab281fefbfaee7092c48cb5c4586db541f00d0eb2fe6d72d0524014daddd432424e56eb934ae908d2ac3b44f931b6bc80d726a441b0c1839d34605d1254253cac777122c0e4565a6a66b45d4194e6c65a55db637aac02a2472c52d2bad4475bc5dc75007fc4afcb658ff9bc259d0b043b650fde90c7cb862970836db9e2e3959d30ddc707a28e5755f4c70648326d2724b057223fb4b4b1010041bd71af05595f49704bfc2305c8b2acd866d47b9768f2df7974dbff672366df987aa92a5820b3dbac1482921ee2c968a7433f9e06ca2345c4749bbd2e46225043b82879236fcce0db63d1b21adefa65551324edcd8ab89b7e3df63ced5df2e63ba72ea8ea4bc7b0e9b885e2ff3564ce78bb991e99bd68a1f3a6a4c3101788136b6d6e362ac29e7e6b5a5ad2ed70cd8636b2bc869e2dd17259fa1208c7fedef0c443d04aa7ecbf4fa9f897248218427bfc07ea7725b0bc80c96bff0a727fb2f22cb87ad46b1facce71f25fefbd1fd51bc7880faa4435e53682b677d4ba27917bb0bd7b51f4fcd3326
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	FRAME_PRE_AEAD	0	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	""
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	FRAME_NONCE	0	12	e3459fa20285c53555ec89aca5a69541689a5bfc14ce6db3f4963370a586127e	4e46524d0000000000000000
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	FRAME_AAD	0	328	5f24a8587c0406a685692c90c7ad7505021b3554d6a863ac133c9a1a741a7d38	4e5747312f46524d2f4141442f5631004e5747310001010000000000000200000000000700000000000003eb000000000000000d000000010000000000100000000000000098968000000000000000000000000000000000002dc6c000000172000001820000000100000001000000010000000000000282000000000000029200010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0495bea8c000000000000000000000000000000100000000000000282000000000000000000000000000003e900000000000000000000000000010001
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	FRAME_CIPHERTEXT_AND_TAG	0	16	535d7625c21a811c24b54f92d788cbf34f87f87239de2cd5d68788f0f6b4b74e	793a22f7e14be3f168f21795f76b3b8d
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	CANONICAL_BODY	0	658	8d7b3e823f671be119c393ba96eb1edbed2825db11178625e2ed2eea2998ccb9	4e5747310001010000000000000200000000000700000000000003eb000000000000000d000000010000000000100000000000000098968000000000000000000000000000000000002dc6c000000172000001820000000100000001000000010000000000000282000000000000029200010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0495bea8cab281fefbfaee7092c48cb5c4586db541f00d0eb2fe6d72d0524014daddd432424e56eb934ae908d2ac3b44f931b6bc80d726a441b0c1839d34605d1254253cac777122c0e4565a6a66b45d4194e6c65a55db637aac02a2472c52d2bad4475bc5dc75007fc4afcb658ff9bc259d0b043b650fde90c7cb862970836db9e2e3959d30ddc707a28e5755f4c70648326d2724b057223fb4b4b1010041bd71af05595f49704bfc2305c8b2acd866d47b9768f2df7974dbff672366df987aa92a5820b3dbac1482921ee2c968a7433f9e06ca2345c4749bbd2e46225043b82879236fcce0db63d1b21adefa65551324edcd8ab89b7e3df63ced5df2e63ba72ea8ea4bc7b0e9b885e2ff3564ce78bb991e99bd68a1f3a6a4c3101788136b6d6e362ac29e7e6b5a5ad2ed70cd8636b2bc869e2dd17259fa1208c7fedef0c443d04aa7ecbf4fa9f897248218427bfc07ea7725b0bc80c96bff0a727fb2f22cb87ad46b1facce71f25fefbd1fd51bc7880faa4435e53682b677d4ba27917bb0bd7b51f4fcd3326793a22f7e14be3f168f21795f76b3b8d
NWG1_PULSAR_MIN_ZERO_BYTE_NONE_V1	LEAF_UTF8	0	140	ddeddec8117195ebf4583ea986c95033418ca8aaf1c451a83ae886082caa2b94	302f303030303030303030303030303030303031332f303030303030303030303030303030303634322d303030303030303030303030303030303635382d7368613235362d76312d386437623365383233663637316265313139633339336261393665623165646265643238323564623131313738363235653265643265656132393938636362392e6e7767
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	PROTOCOL_CELL_COMMITMENT	0	32	7d42ea4dc5de58dbeed209ecd006c5cecb40be0f0567e2f46dafb49405004450	db917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afe
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	WRAPPED_ENVELOPE_COMMITMENT	0	32	e86c06facf27bef47c97123398efed05d908fd61f899c4a6ebef44190243f6b2	2a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	OWNER_FENCE_COMMITMENT	0	32	3bd727cb79de0f0e137354f4df619fc3000af2b95d6354f6c8f426fa48711b6b	7ddb7cf8479b899e3b44ee7d5d3899428cac71c9611909e7c89e648fbf0c9c6c
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	OWNER_FENCE_COMMITMENT	1	32	24961271fc302f085e40d1e4910e43400083ac5233f26bdfbd1ab8b9f4aff05d	11ce1dfb7dc3d1e96ed440a1d75a2a26eb161581fbd88650cebb56f6a864059a
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	HEADER	0	256	f8dc583052fe7ac68b75a545b12cfba7fd7315f9a12c0c268018e725998d5a82	4e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa97
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	HKDF_INFO	0	37	232bfaeb39eba5bea7385e69629e3d70f3c82f928d69ebb43ef0129f62e08ee9	4e5747312f4f424a2f4b45592f5631000000000700000000000003ec01000000000000000e
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	OBJECT_AEAD_KEY	0	32	86c2c07c2141c251367ea25d9a3845bc893d8700037e49cf9de4451b9083bb9c	4f4b25ccf94fa0b49eae7b57a0cc86b38ace08173f7d3982b046ee4eb2cfa826
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	DIRECTORY_NONCE	0	12	f1f8dd15e4cf5a72f28a196e4084df49a3150aca23fc56adc3a672fafe6b0e80	4e4449520000000000000000
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	DIRECTORY_PLAINTEXT	0	848	ffdfa1c1e2cc99f6b5d59c33d908c11c8ce718d76d43e1f5f176a85e72578740	4e57443100010020000200000000000200000003000000030000009400000350087fb050686fcc42c3d70e888aaf27f1afd24c74782ff4f7fffb54f823e49b88da43afbbf4d03f5c82030edeb776aa29fd84adb76feaf51b39c5313711f708677ddb7cf8479b899e3b44ee7d5d3899428cac71c9611909e7c89e648fbf0c9c6c000000000000004a0002000100020001000100017bc1e0ed202a7e2917154c384a072d607f95543885109d68594e2c0493f6d728de307f9f0146672b8c670a20fce877aa60e9ee34c652b1d8f567fb00430a01c511ce1dfb7dc3d1e96ed440a1d75a2a26eb161581fbd88650cebb56f6a864059a0000004a0000004a0002000100020001000100010000000000000000000000010000000000000000000007d10000000000000028f7577559a6872fb194930868c2d9263e7d880ee388ec8ea85307adf2a7e735d73a579c4e1baaaf7211bf1eae1a68b5fd84bd1d78880160d6b8c7e3d81b375eb20000000000000001000000010000000000000000000007d10000000000000029ad089bd15d4e47c34c0341c7cf27efbf153a043f6f5e7657da3277106d4fe57cb741b2dfe8f2af510837c642a4ee99506eb85e3a853979cd5739a876ca794f410000000100000002000000010000000000000000000007d1000000000000002ad1e8512b8c4602a99a0ec42c0c82e9de89d2bd8bd62f0395f47b5c8e74f82ffa3b20623bd8c7a45fd171eaca0490b5041f787f9465bdc3360d86fd71525dfa5a000000000000001e00000000000004600000000ee90e91bb00000000000007d100000000000000280000000000010001000000010000001e000000000000047e0000000efa5e624f00000000000007d100000000000000290000000000010001000000020000001e000000000000049c0000000e0835e14c00000000000007d1000000000000002a00000000000100014e544931000200000019742f6e2f70657273697374656e742f6e7767312d76342d62300000001b70657273697374656e743a2f2f742f6e2f6e7767312d76342d623000000000000000014e544931000200000019742f6e2f70657273697374656e742f6e7767312d76342d62310000001b70657273697374656e743a2f2f742f6e2f6e7767312d76342d6231000000000000000286349259
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	DIRECTORY_AAD	0	272	c183fbef5149348b1bba041201529bd7f6fb2275f118e087f796fec6ce3e4b0a	4e5747312f4449522f4141442f5631004e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa97
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	DIRECTORY_CIPHERTEXT_AND_TAG	0	864	ae8201edc3ca3f9817804b6b6f44f3ff0448d40ff7963a106bc9923ce851c1f5	ff3f4858f35676eb808a00e42e087c16cf79587571d8064b3c26dea390a9e5ef5af3984010e29162f0fe6dba74d7ea88c95cb4cd79e2e8d13ee3ebd4c8fffa5d34d5e9cce3f9c63ddb021ebea16def74b1f3a83b5ee85586ac7210044552e39297234578d0a69d81f1724e2d91dc2bdbacab2cad6b8954096103833ae988264819c07f6187c5cf99693d6ec1f768bdb64c79c36d4c23c05511e9de4c0839e753908da749ead5d8c1f59087fbb85490b33a91a39e51ea34592d3d8b7b03f56476fd6a36fb75ded8408174fe1b3d948035964cc2fa660853deb65d3d7605c3b523b00a6aa062b1b5b6b3613199a0acde7f05525353eaf6d45ce0a1906e4e45158c408a7a35bc4ffd08920a7ace5f2622f9b4972413cda77c63ebb53720e13c6d2db324ea16ad462643cbe7faeb81dbee219e094ea92d86c7470de4860b74e096e69ca4098a510803854fdd5adcc804ede66870f3fb1769681297ceaea64eaf370ec62ad1a7cc8901ed4fe54e8afa513bbc93e244e5a27286fb679bf365435df40cc7ff892b36fb09c4b2635873ae7e2567fdb31c3743734979828839dc02a224a3bcf22c738bf661457de8eda1adbf777a302527de0278e76d8e6c67e49bd8c32d3a1feaf4de04e445134d7f120e1a03384dcd967cb8ed61f89b5fff1cde46e8ad6338b89da4cecfcb9c1bba1bfe9c67002e32b9bcde85d1b93583ef3b3c428d044d06fd7b29f49359b9c652e5f645a88c89191992f8fb6e5a292c1a4b71bb2ca403efe1770192f07eb3e30b5f3df575f49cf2f84db08874f9de3c165df3670eae8706f6bf382ed259c3bbddff8f496c30ffce3e497c488f69070b2485aed8b713b69b1a3ac6dadf36f2688656d42dafde4ac5bd801a76fd410b7644652f6850e95a00417636264622affc58ea8beaa2080aed76cf5f146e9d1d0304f6e256ed9ad6b740622658ec9db063faa2674ac680d59b7159fe15d370274e65552cc5243cdd2cd5fc26e7231c5816dfa74979a674494fad15b79609f069b6f5683abdac082cbe628825e17b988237d54d0f4f311106b8cd356930431a94510e98b5d5c672b5ab8aefcf37d2a24514d3c1cdfc0a54dc23cc59697437dac80c5c7a3210e14b43672f7ecd251a331752b3e59f7d205a455962532955cde7c2e0da5e51c7b10c9ecc3de3ed3543b01e9fe580b9797ff2a4e7f828e6a545d8ed96cf805882dca7
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_PRE_AEAD	0	14	3a579c4e1baaaf7211bf1eae1a68b5fd84bd1d78880160d6b8c7e3d81b375eb2	70756c7361722d656e7472792d61
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_NONCE	0	12	e3459fa20285c53555ec89aca5a69541689a5bfc14ce6db3f4963370a586127e	4e46524d0000000000000000
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_AAD	0	328	cf0dcc8c97fde7d8d8e5b4676c14dbcc3219ae6f286c95fb743a0b32ec11e84e	4e5747312f46524d2f4141442f5631004e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa970000000000000000000000000000001e00000000000004600000000ee90e91bb00000000000007d100000000000000280000000000010001
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_CIPHERTEXT_AND_TAG	0	30	7984ff27f971b7fe11e6e10699d9c7d6afce407fa0b3602b14c8e9f865ef917a	f83c2915e78dbce4c731743dd7152c82f14696ce90d6596bfd054758bdb6
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_PRE_AEAD	1	14	b741b2dfe8f2af510837c642a4ee99506eb85e3a853979cd5739a876ca794f41	70756c7361722d656e7472792d62
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_NONCE	1	12	1d50c860a16f6116f1cef92589c10993f5ab5b03606378612ddb97a4f9cd638b	4e46524d0000000000000001
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_AAD	1	328	f722fbdacfefc5bf42b38c2b8d2aba018f3915f74e03fee36b9d78c68e6eb0a1	4e5747312f46524d2f4141442f5631004e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa970000000000000001000000010000001e000000000000047e0000000efa5e624f00000000000007d100000000000000290000000000010001
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_CIPHERTEXT_AND_TAG	1	30	7b8813e4857210d9e4bf66f3ffa2df820d1bc69fff2fd610fa1b6302199e74aa	f7a4c6fa25534234419c9819e8e73ca10032be9993a1a67660dc06fc20f1
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_PRE_AEAD	2	14	3b20623bd8c7a45fd171eaca0490b5041f787f9465bdc3360d86fd71525dfa5a	70756c7361722d656e7472792d63
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_NONCE	2	12	bf2479a4f98db6f6f09e44c56cee388f48554222f45accebdddfe46f37e060eb	4e46524d0000000000000002
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_AAD	2	328	b2ff996e099acc7907bc8ec7635b7a52407ebd28aaaf32e42a50c295b3f6d85e	4e5747312f46524d2f4141442f5631004e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa970000000000000002000000020000001e000000000000049c0000000e0835e14c00000000000007d1000000000000002a0000000000010001
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	FRAME_CIPHERTEXT_AND_TAG	2	30	ad6a1cbee51119779091dd75c4a378a7f8c1d85b8701a7e51fa7a8ffcf395f54	364e555037676e0a665e1dceabf883f1e03ad2d49693f8e29a83080533e3
